Y,X,XX
0,-0.851800382,-0.132040189
0,-0.847296674,-0.872699716
0,-0.404159848,1.018641333
0,-0.078383224,0.030789341
0,-0.802007703,-1.09905445
0,0.771791897,0.252453399
0,-0.403033468,0.297525678
0,0.016590253,-0.588978012
0,0.043675885,-0.967925606
0,0.760603024,-1.675161348
0,-0.172854067,0.709243884
0,-0.410563717,0.541065243
0,0.707276024,0.164169977
0,0.334357717,-0.224133577
0,0.263619794,3.394203951
0,-0.972288707,0.072274385
0,0.580051921,0.327265794
0,0.176892688,0.196033428
0,-0.277762662,-0.426862636
0,0.574581713,0.056600395
0,-0.163583894,-0.051312001
0,0.083425974,-0.71835751
0,-0.269594287,-0.436693736
0,4.425013608,-2.629093885
0,0.024721793,-0.381743386
0,3.523226851,2.99999644
0,-2.909294622,-0.696190291
0,-1.156951436,-0.416818796
0,0.254632039,0.675872515
0,0.021720505,-0.254847769
0,0.212976435,-0.525633561
0,0.591238989,-0.028875229
0,-0.602130981,-0.614006197
0,0.200538398,-0.760779545
0,1.002732976,0.199515699
0,0.061653883,-0.179066924
0,0.242532067,-0.457386764
0,-0.354642063,-0.871520465
0,0.058868173,-0.685487636
0,0.037188731,0.574044086
0,1.10513378,-0.239721184
0,-0.515392186,-1.067127372
0,0.57265333,0.654041214
0,-0.359836682,-0.343325041
0,-0.353846133,0.752260133
0,0.226348827,-0.522747439
0,0.581632098,1.789743545
0,-0.210972391,1.145960313
0,0.222085084,-0.702360382
0,-0.205449897,-0.279544529
0,0.051443216,-0.271746392
0,-0.250839291,-0.264955758
0,1.85771368,3.745437468
0,1.661619689,-2.388489711
0,-1.076881184,1.569162049
0,-0.954500287,0.019954155
0,0.180364711,-0.49126928
0,-0.359480956,-0.19156853
0,0.04650184,0.181029212
0,-1.109835674,-0.486936904
0,0.056540791,-0.239525996
0,-0.018657626,-0.569691797
0,0.680748866,-0.572591457
0,-0.951559954,0.108689607
0,1.300809521,1.272275563
0,-0.002799471,-0.486044104
0,-1.697620647,0.062159586
0,-1.481103171,-0.684677754
0,-0.275434058,-0.27151251
0,0.124763012,0.239758079
0,0.384190573,-0.406052643
0,-0.692967372,-0.393507568
0,-0.935813713,0.138661598
0,-0.159450813,-0.22882666
0,-1.046977703,0.133169781
0,0.399039056,-0.509069011
0,-0.274258198,-1.020181251
0,0.387501728,1.378269787
0,0.975573619,0.994788564
0,2.336654527,1.797650643
0,-0.21122062,0.276982425
0,0.065184738,-0.53159543
0,-1.300609334,-0.174354829
0,-0.682021204,2.036819223
0,-0.032294471,-0.208137103
0,0.710413355,0.183324124
0,1.303142474,0.837731951
0,-0.16454805,-0.076925221
0,-1.739745579,-0.05827412
0,-0.679288972,0.274265441
0,0.445555896,-0.123659358
0,2.3098886,0.436217686
0,-0.324756338,-0.390116061
0,-0.168542392,-0.325450135
0,-0.415493835,-0.838244348
0,-0.045418763,-0.355742994
0,-0.935789098,-0.230317685
0,-0.250122717,-0.203216158
0,-0.277409547,0.073107741
0,-0.505968369,-0.499488449
0,-0.264462901,-0.385800584
0,0.732083667,1.677068286
0,-0.839788544,-0.342232663
0,-0.422488488,0.413371636
0,0.996347023,1.971849107
0,-1.006135363,0.474274199
0,0.553449388,-0.929588908
0,-0.101293039,0.816995033
0,2.633771553,-1.301417299
0,-1.543776353,1.757516385
0,0.663960674,0.846917698
0,-1.071967642,0.059356488
0,-0.636905345,0.341659714
0,0.135175948,0.161460589
0,0.375005107,-0.537693811
0,0.637819253,5.90268075
0,-0.810371582,0.432419993
0,0.36506134,0.070816691
0,0.938233129,-0.194505296
0,-0.242056465,0.595319167
0,0.470163144,1.255922431
0,-0.048680789,-0.697906325
0,-0.10976513,-1.102702647
0,0.28458953,-0.087929613
0,0.304631103,0.508886036
0,0.039532622,-0.164111945
0,-0.435286331,0.062282274
0,-0.087943439,-1.041288048
0,-1.155822213,-0.386484458
0,2.446761707,3.269870768
0,-0.21452556,-0.201624973
0,-0.394847435,0.811054609
0,2.13017189,4.028689706
0,0.178929529,-0.349334702
0,0.584039321,-0.119049789
0,-0.8136663,0.741190492
0,0.705050758,-0.26683796
0,0.090919362,-0.056358652
0,-0.318187388,0.405587644
0,2.51377061,3.424159623
0,-0.280201178,0.904039315
0,-0.647567236,2.028130231
0,0.124360932,0.910096927
0,0.164354721,-0.590715159
0,0.224773235,0.330309588
0,-0.774922028,-0.364933919
0,0.866873138,1.558208859
0,-1.540650508,-0.217622572
0,0.125382122,-0.267123669
0,-0.854272871,-0.865796198
0,-0.300286222,-0.915832976
0,-0.065963862,-0.634969028
0,-0.421454696,-1.319031205
0,0.202907496,-0.377270478
0,0.224623393,-1.08842358
0,-0.397388805,1.437223303
0,0.72530904,0.246455688
0,0.368530652,1.746439138
0,-0.995165477,0.946755165
0,-1.691336463,-0.662517582
0,-0.338641228,-0.101883627
0,0.575206796,2.004601353
0,0.62841476,-1.152739263
0,0.607468919,-0.875900465
0,-0.255822044,-0.337555184
0,-0.625537166,-0.022000639
0,0.681398683,0.072683418
0,0.746849782,1.096931238
0,2.879859019,3.882261926
0,0.283696437,0.146127882
0,-0.889147115,0.41865868
0,-0.571453705,0.811998403
0,-0.176984605,-0.515281302
0,0.532756688,0.263440985
0,3.358665438,3.045968232
0,-0.407286241,0.103547697
0,-0.920596857,1.773509218
0,-1.134311642,-0.269546163
0,-1.266113148,0.735528097
0,0.519667802,2.532443544
0,-0.669571189,0.322376783
0,-0.013870676,0.160700464
0,-1.902576515,0.76266254
0,-0.592100315,0.610961476
0,-0.016420977,-2.078849095
0,1.112567427,2.06645475
0,0.319481106,-0.223732315
0,-0.098760826,-0.553146378
0,-0.679605389,0.27801244
0,0.090779105,-0.453875625
0,2.667560702,3.084819936
0,0.374644075,0.17889378
0,0.679827665,-0.212548704
0,0.32796493,0.488803778
0,0.011038718,-1.056948142
0,0.028224445,0.045522615
0,0.606311585,0.762124459
0,0.230707622,0.324122247
0,1.003169012,0.609097404
0,0.167085258,-0.513297256
0,-0.432515758,-0.505020721
0,0.626281692,-0.826979146
0,0.133457249,-0.715265415
0,1.741341887,4.000847003
0,2.213941349,3.228529348
0,-0.421338573,0.515275563
0,-0.245077323,0.045115885
0,-1.874743185,0.136739779
0,0.214469849,-0.732513278
0,2.216277403,3.238491579
0,2.38703552,3.536410751
0,0.175523678,-0.120126856
0,0.588415511,0.399068136
0,-0.898673096,-0.613766513
0,-0.527744148,0.604307964
0,-0.405086915,0.088087701
0,-0.229323751,-0.554004406
0,-0.154877303,-0.469811025
0,-0.482977701,0.714772961
0,0.746886584,0.254486208
0,0.494354879,0.154257559
0,0.191434392,-0.370364574
0,2.184723821,4.738257301
0,-0.034594087,-0.220283484
0,-0.034761391,-0.147785795
0,0.063790001,-0.9241637
0,0.372628259,1.162322508
0,-0.088772977,-0.750707421
0,-0.392653939,-0.618252556
0,0.251385712,-0.23530222
0,0.086828738,-0.047611381
0,0.769259424,0.779644775
0,-0.009703163,0.462201488
0,-0.927959957,0.104119774
0,1.755486985,-0.376547109
0,1.973213397,3.960237703
0,0.178742601,1.401810084
0,-0.667438322,3.13988575
0,-0.850953036,0.447621416
0,-0.850953036,0.447621416
0,-0.858340023,0.450316819
0,-0.858340023,0.450316819
0,-1.146202569,0.567462395
0,-0.277678325,-0.266810855
0,0.036892502,0.456072668
0,2.268249813,3.651219793
0,0.599141739,0.13692473
0,-0.459782159,-0.618048149
0,0.37781185,-0.039872379
0,-0.210340528,-0.686568246
0,0.828475846,0.72310517
0,-0.381068379,-1.159495984
0,0.074442845,1.509565575
0,-0.909962079,-1.126237291
0,-0.077888851,-0.68417543
0,-0.155143309,1.270917578
0,-0.397348701,1.735092458
0,-0.703525979,0.273459811
0,-0.702661415,1.711439521
0,-0.821628328,-0.075787571
0,-0.601492322,0.617778039
0,-1.400660071,-0.251651084
0,3.716571536,2.970582926
0,-0.153441578,2.330555865
0,0.277727028,-0.299107245
0,2.031659449,1.04599135
0,0.01784473,-1.109513028
0,-0.438535852,0.350758286
0,0.182309874,0.245566102
0,0.469981212,0.507397181
0,0.201835811,-0.338452187
0,-1.050255752,2.243252381
0,-1.46872078,0.363228207
0,2.559369818,3.944195241
0,-0.376151356,-1.220748766
0,-1.774302741,0.644341497
0,-0.069903743,1.230968287
0,0.655725403,1.862001935
0,0.393899236,-0.333759961
0,-0.556442007,2.214362473
0,-0.980265407,0.009251521
0,-0.263596303,2.530293316
0,2.135639274,3.963882459
0,-1.52505713,-0.637926344
0,-0.113561639,0.843926067
0,-1.008481875,-0.389146861
0,2.686766031,-0.703574049
0,0.062900889,0.100756105
0,1.964933708,4.509592666
0,0.042986848,3.245697129
0,1.098375819,-0.072955626
0,-0.020350718,-0.123719247
0,0.382213062,-0.134168087
0,-1.067228836,-0.059989318
0,-0.496733138,0.159662993
0,-0.547772374,0.55878981
0,-0.249484138,-0.627127482
0,-0.763908431,-0.0819776
0,0.028235125,-0.469221336
0,-1.266860996,-0.546460027
0,-0.790723869,-0.631609029
0,2.260300665,3.654120321
0,-1.158648088,-1.356396461
0,1.297760788,3.956975363
0,-0.353385259,1.817554272
0,0.2783878,-0.385652251
0,1.620099983,4.353409083
0,-1.552783156,-0.495482422
0,-0.385638191,-0.091903317
0,0.064701597,-0.141832839
0,0.351528099,-0.66570627
0,-0.220605123,1.114502219
0,1.946221299,3.443204996
0,0.579906525,0.471269499
0,-0.504515254,0.610634859
0,-0.120686236,-0.47368115
0,-1.401758339,1.460903379
0,-1.155158579,0.521431219
0,-0.021413462,0.419798098
0,0.504100669,-0.044933508
0,-0.118061124,-0.066336909
0,0.531551579,-0.627439696
0,0.76661551,0.029495926
0,-0.046206911,-0.329043451
0,0.220228266,-0.575205697
0,-1.307340715,-0.142955823
0,-0.632818777,-0.685494501
0,0.225698577,-0.454129831
0,-0.647247947,-0.57411011
0,-1.5879537,0.548734472
0,0.204748681,0.010785973
0,0.046132411,-0.471040471
0,0.278057492,-0.09480462
0,0.238640864,0.07042811
0,-0.47910967,0.333236636
0,-0.487058932,0.701041562
0,0.34476894,1.017831596
0,-0.589761218,-0.744447334
0,-0.930649318,-0.827955259
0,-1.63323715,-0.300999095
0,-0.213778338,-0.766719681
0,2.007585861,3.016171001
0,-0.205809129,-0.097494106
0,-0.653887822,-0.726676025
0,1.024194781,-1.144346152
0,-0.38751807,-0.946506094
0,-0.278194388,-0.857237434
0,-1.661794279,-0.116820348
0,0.031292384,-0.161167343
0,0.143264584,-0.547205346
0,1.96102982,4.11964232
0,0.69689062,0.959094248
0,-0.8136663,0.741190492
0,0.111779253,-0.497899828
0,-0.133104561,0.47282538
0,2.097958727,4.006709125
0,0.03291895,-0.763235888
0,-1.183306845,-0.154642713
0,0.178092139,-0.437677648
0,-0.463965804,-0.03765009
0,-0.183164252,0.01584404
0,-0.212141196,-0.97620827
0,-2.933167432,2.90931381
0,0.550902652,0.427949409
0,2.91902817,3.570344265
0,0.449223628,0.042545512
0,0.001804616,-0.966487973
0,0.069720017,-1.244331077
0,0.404579636,-1.537204147
0,0.006170424,-0.494335481
0,-1.360528383,4.754590362
0,-1.699890921,4.669831594
0,0.247350752,-0.108555431
0,0.015841191,-0.483949308
0,0.743241972,-0.681302857
0,-2.302169126,-0.095816638
0,0.249777766,-0.242505852
0,-0.692845916,1.07860567
0,-0.629082535,-0.822684037
0,-0.703247374,-1.256443873
0,-0.029035853,-0.960103343
0,-2.184805509,-0.474609884
0,0.297435181,-0.215987377
0,-0.593667241,-0.346776169
0,-1.424834047,-0.273123053
0,0.731089129,0.392426704
0,2.021467332,-2.202258613
0,0.002405348,1.230624785
0,-1.221978508,-0.46272968
0,0.238476577,-0.168710298
0,0.439370533,-0.458128255
0,0.725949934,0.886787149
0,-0.946994747,-0.199306558
0,2.016795847,3.329177743
0,-0.473776032,0.638355442
0,-0.481031034,0.783649929
0,-0.133879152,0.454457664
0,-0.114335925,-0.020933649
0,0.372894936,-0.480126034
0,-0.925004417,2.044815735
0,1.015654898,1.204598026
0,0.925917083,-1.507827033
0,-0.277687252,-0.328221056
0,0.489866742,0.044488931
0,3.79959978,2.533279553
0,-0.342594804,-0.230778017
0,0.129114694,-0.639109116
0,0.031556912,-0.248185437
0,-0.487862689,-0.276893816
0,-0.661728401,-0.387796942
0,-0.341845677,-0.761585892
0,-0.759411912,-0.852808106
0,-0.345489491,0.650946041
0,-0.135350097,-0.018209184
0,0.188929131,-0.818568288
0,-0.448408086,1.295386849
0,-0.046161752,-0.563379042
0,-1.110480821,-0.372929753
0,-1.533752561,-0.089935
0,0.577219129,-0.82941654
0,-0.390501184,1.090121104
0,-0.59830317,-1.01553272
0,0.348434852,1.161624268
0,0.217138042,2.37354472
0,2.527553775,3.416541322
0,-0.057526725,-0.444582867
0,1.725498761,3.232077144
0,0.000209039,0.324610618
0,-0.083916814,-0.640066525
0,0.210313242,-0.370124222
0,0.789008051,-0.217896288
0,-0.161107025,0.251590449
0,0.79490302,0.505265993
0,-0.807930794,1.335119491
0,-0.16093352,0.310963701
0,0.08919872,-0.361606933
0,-0.45832984,0.002442553
0,-0.277586516,0.250861498
0,0.456815024,-0.007086902
0,-0.704013811,-0.2247615
0,-0.44223978,0.793511399
0,1.015099852,-1.48082363
0,2.230821755,3.664876743
0,0.535864085,-1.098628063
0,0.154987979,-0.707359761
0,1.612869991,4.107468965
0,-1.862017102,-0.102790952
0,-0.234842757,0.316337752
0,-2.24990737,2.518864358
0,0.167019183,-0.328206509
0,-0.28090224,-0.273400006
0,4.422896321,2.649518536
0,-0.35154495,-0.225058987
0,-0.777479359,0.824070548
0,-0.162549986,0.296476202
0,0.02793137,-0.692056569
0,-1.072408464,0.794810943
0,-0.500856938,1.541661605
0,0.312381114,0.225494233
0,-0.07249959,-0.21901013
0,0.076970187,-0.656290573
0,2.088638443,3.320924894
0,-0.330363144,0.084660924
0,-0.375527754,-0.662529491
0,-0.401254941,1.462920316
0,0.398793072,-0.676062092
0,0.306288084,-0.554524312
0,-0.106337147,0.351016603
0,0.431435171,-0.318195109
0,-0.387568016,2.113107142
0,0.337227578,-0.353954061
0,-0.087865064,-1.236510841
0,0.831987679,-1.577714346
0,-0.103198956,-0.983278759
0,0.121168911,0.661097537
0,-2.538256282,2.624078647
0,0.011881561,1.13841746
0,-0.8136663,0.741190492
0,-2.286224971,2.063882407
0,1.257424849,-1.590247783
0,-0.877090538,0.194119751
0,-1.971936932,0.80855907
0,-0.575465732,-0.534416089
0,-0.607088947,0.805587402
0,0.418606257,-0.387634791
0,-1.305637186,0.452629785
0,-0.357051959,-0.000237756
0,-0.403320223,0.775733713
0,0.399374156,3.014228748
0,-0.350657779,0.335808998
0,0.436102378,1.401148189
0,2.770431994,3.497384367
0,-0.961794856,0.114593947
0,-1.616276364,1.899156939
0,1.183394413,-1.587560313
0,0.446025204,0.802202932
0,0.282968768,0.063495004
0,-2.343919706,0.526748093
0,-0.358367328,-0.591784443
0,-0.209306349,-0.315700524
0,-0.195462304,-0.409052204
0,-0.696383483,-0.307727578
0,-0.720448315,0.194873505
0,-0.279129558,0.290155183
0,0.362438296,-0.661104414
0,0.273829302,1.071645962
0,2.219728607,-1.987764965
0,-0.567262355,0.609040988
0,1.231266704,1.484592745
0,1.322438255,-1.851173791
0,-0.78062551,0.514119316
0,1.103250953,0.009499332
0,-0.622997544,-0.899429887
0,-0.3629942,0.368544125
0,2.62465074,3.133390917
0,0.09459903,-0.792903152
0,-1.024409494,-0.168426262
0,0.013369613,-0.828534081
0,-1.570839261,0.295291316
0,0.530522764,0.084217438
0,-0.831480382,0.669305901
0,0.430661771,1.196419136
0,-0.637257608,0.619053187
0,1.220196548,3.999816515
0,-0.732289145,-0.026171762
0,0.029099067,0.336893901
0,-0.012043541,0.0598264
0,0.212831319,-0.413925903
0,-1.528635659,2.255682891
0,-0.001435318,-0.314488615
0,-0.943509496,-0.53409534
0,-1.190948485,-0.400312194
0,-0.274677114,-0.833531454
0,-0.361338992,0.222455207
0,0.02906958,-1.597593845
0,0.460865871,-0.75853433
0,-0.338402622,-0.576556687
0,0.47564425,-1.650702362
0,-0.57547712,-1.078536434
0,0.374341385,0.072159121
0,-2.978591815,-0.463086902
0,-0.229396947,0.930292465
0,0.086268726,0.113133281
0,-0.927970718,-1.805027
0,0.176939305,-1.201854264
0,0.186650598,0.311037183
0,-0.329476097,0.309468111
0,-1.54580847,-1.263560396
0,-0.83225016,-0.511257491
0,-1.137227729,-0.284644404
0,-1.067343924,-1.082053189
0,-1.567924928,-1.011235609
0,-1.498446521,2.382638297
0,0.776603353,1.420366003
0,-0.207870647,1.147160402
0,0.385600948,-0.621489922
0,0.258152094,-0.808702869
0,-1.032962971,1.483254485
0,-0.138646257,-0.484833777
0,-0.169136952,2.36191359
0,-0.735874177,-0.758523954
0,-0.2344861,0.180074231
0,-0.580280349,0.51450762
0,-0.800192008,1.632159678
0,-0.85754223,0.102350702
0,-1.047687467,-0.439116717
0,-0.657709186,-0.422317806
0,0.419858403,0.03217002
0,0.059852352,-0.955118194
0,-1.441951335,-0.938732921
0,-0.415832445,0.797867623
0,-0.34229068,-0.614438583
0,-1.443216172,1.480615694
0,-1.131863361,-0.276217914
0,-0.27782652,-1.018560008
0,-0.716071624,-0.636486681
0,-0.8675058,-0.553298246
0,-0.507740557,-0.231275181
0,-0.314732111,-1.269357745
0,2.213753962,3.228597723
0,0.258923651,-0.927507465
0,-0.300899902,0.103546199
0,3.158219226,2.175122888
0,0.065811534,-2.095802225
0,0.221069965,-0.047621868
0,1.756603537,-0.291342341
0,0.17166406,0.301685217
0,-0.639660497,2.101961103
0,-1.091943505,-0.69788611
0,-0.422933635,-0.766271687
0,-0.015578221,-0.045025049
0,-0.580611675,0.038559925
0,0.764928419,1.800330378
0,0.717234948,0.188882441
0,1.193524996,0.989543067
0,-1.864461065,-0.748564048
0,0.932080214,-1.542111052
0,0.254494109,-0.834092509
0,0.228851679,-1.382768095
0,-1.541999826,1.100609003
0,1.387783527,-1.268534761
0,0.032961755,0.914307322
0,-0.653103271,-1.051425017
0,0.339873408,1.768621695
0,-0.466680285,1.018045686
0,0.522709329,1.149664538
0,0.599625084,-0.067059944
0,0.52349743,0.687990746
0,0.206778987,-0.821867445
0,-0.48055269,-0.046294204
0,-0.912684345,1.207084085
0,0.58661028,0.801375111
0,2.816539641,3.990500315
0,0.137970434,0.694602628
0,-0.334615689,-0.595135127
0,-0.794627358,-0.332832053
0,-0.343862458,-0.138544254
0,-0.304896766,-1.024213494
0,-0.104102866,1.449704989
0,-0.752367513,0.086511812
0,0.336976116,-0.780129874
0,0.97988863,0.355206187
0,-0.88238429,-0.822231261
0,-0.99838687,-0.214674033
0,-0.420522256,2.463575357
0,1.46382257,0.50591076
0,0.699496575,-0.100392286
0,1.944547776,2.186593414
0,-0.391837702,-1.359432025
0,0.635634025,-0.642557175
0,-0.110985349,0.030887474
0,-1.087092913,0.248096131
0,-0.759375009,0.009047148
0,4.242717256,-2.990518684
0,-0.427713416,-0.620015928
0,0.135843262,-1.192837139
0,-1.74470256,2.334522534
0,0.780295021,-0.404293738
0,-0.369773561,-0.660746356
0,0.500420105,0.872421445
0,0.120708334,-1.374283876
0,0.489082395,2.236492731
0,-0.159929902,-0.582770793
0,0.011325496,0.206732338
0,-0.861478259,0.306739421
0,-1.478941932,0.26058302
0,-0.320189528,-0.647776799
0,0.973994155,1.652759525
0,-1.192420539,0.981036146
0,-1.013013713,-0.983684979
0,-0.489441126,0.95640388
0,-0.387085714,-0.319111391
0,-0.203324784,-0.199154952
0,0.760782413,-0.60694633
0,1.253501114,4.261855256
0,-1.513060553,-0.028978352
0,1.006935725,-1.614255343
0,2.060523808,4.237911161
0,0.371977653,0.203023391
0,0.324171248,-0.436906389
0,-1.643731497,0.690689951
0,0.948297681,0.536104257
0,-0.36491422,0.636779296
0,-1.717151836,4.098583239
0,-0.091845844,0.585617634
0,-1.670423726,0.397214602
0,-0.526232375,0.004705665
0,-1.377328175,0.33741021
0,-0.891115744,0.202925774
0,-1.506405877,1.054871203
0,2.837292384,4.606930692
0,3.348551748,2.798450355
0,-0.103318783,-0.700970922
0,0.242702406,1.768083119
0,-0.913214382,-0.309503724
0,-1.332300121,1.703687807
0,0.39264666,0.354871262
0,-0.343495872,-0.256352866
0,-1.120486516,-0.455734098
0,1.999487226,3.164989362
0,-0.570757444,0.814228814
0,-0.672490491,1.242730924
0,-0.007861266,-1.477041117
0,-0.649521897,0.28281765
0,2.269623871,3.430432659
0,1.641280256,3.093000258
0,0.540267313,-0.26768159
0,-1.460347386,1.449710326
0,-0.08496955,0.059767089
0,0.217129017,-0.368284301
0,2.187966689,3.916968996
0,-1.843522953,-0.226867805
0,-0.476413277,-0.750137802
0,1.12670932,0.5653143
0,-1.442891497,0.642586217
0,1.559548434,1.803066075
0,-0.671630744,-0.88860075
0,-0.419216412,-1.053881589
0,2.642759198,3.946243395
0,-2.00437269,-0.863626024
0,-0.187927843,1.700263183
0,1.127668756,-0.20389679
0,-0.392022002,0.811211678
0,1.800424584,3.992082339
0,-0.8136663,0.741190492
0,-0.231582415,0.116712935
0,-0.265190438,-0.049881215
0,3.371780463,3.790718571
0,2.837228862,3.775403795
0,0.21969038,-1.116205621
0,0.737704449,1.412491272
0,-0.053877823,-0.11224484
0,1.168932122,-0.278942717
0,-0.132140531,0.48891875
0,2.602453908,3.178330723
0,0.579650695,-0.484221861
0,0.323969409,0.303616342
0,2.597699024,3.44029757
0,0.630707557,-0.746227061
0,-1.338618553,1.444084394
0,1.510905221,0.188008836
0,-1.389607616,-1.137744809
0,-0.640251993,-0.951752693
0,-0.02210353,0.70001442
0,1.206717124,-1.222811169
0,-0.862043254,0.826286754
0,-0.231481854,-0.3017572
0,0.404029813,-0.019200665
0,-0.000490231,-0.632470089
0,0.210141854,-1.105044349
0,2.317794813,3.055384219
0,-0.936384796,0.270183918
0,-1.617287001,0.077802846
0,0.49544997,-0.258257542
0,-0.958428559,0.023156398
0,0.702589366,1.545466205
0,0.648233422,1.181735704
0,0.815736093,-1.589265416
0,0.519200934,1.160866124
0,-1.017834034,-0.51165952
0,-0.230428358,-1.008994829
0,-1.165042973,-0.429960701
0,-0.31853675,-0.463286987
0,-0.629980129,0.034081004
0,0.846664514,3.92985423
0,1.806494703,-1.313189567
0,-0.628765874,0.422864023
0,-0.313225641,-0.005144209
0,0.847214447,-1.213889618
0,0.136091936,-0.061164186
0,1.360374552,3.898804298
0,0.313680877,0.075950507
0,1.352764965,2.956538906
0,0.351438968,-0.4556994
0,-0.725087501,-1.010803551
0,-0.168792326,0.33764011
0,-0.498535396,0.366985263
0,1.139468977,0.983552499
0,-1.673219408,2.30843938
0,-0.025083211,0.043750511
0,2.256109117,3.655649755
0,2.256109117,3.655649755
0,2.257943536,3.654980403
0,2.257943536,3.654980403
0,1.165875466,-0.275619618
0,-0.194132773,-0.265980226
0,-0.655210353,0.281155627
0,-0.247909181,0.200126839
0,0.107694567,-0.425206649
0,0.850865908,-0.014890489
0,1.148493515,-3.013558116
0,0.752505183,0.183551838
0,-0.748897561,-1.431977279
0,-2.105592659,6.869369611
0,0.151867428,-0.650694834
0,0.176703008,0.744457314
0,0.771331493,0.876417226
0,0.83909066,1.27890924
0,-1.800209441,-0.759988969
0,-0.111543233,0.024168706
0,0.209117482,-0.257683522
0,0.038982747,-0.725500214
0,-0.133554621,-1.040139685
0,-0.363624869,-0.659107168
0,-1.528635659,2.255682891
0,-1.044177479,-0.204456083
0,-1.428955018,0.05677688
0,0.588655219,0.273120864
0,-0.482909788,1.476271803
0,-1.754147678,1.585039569
0,0.428474905,-0.13760658
0,-0.428869039,-0.616439497
0,0.724582515,0.08217852
0,1.83992401,-1.064402269
0,-0.272139222,-0.153856215
0,-0.431012647,0.423029002
0,0.651611899,0.918118679
0,0.102216663,0.376888179
0,-0.031610195,-0.465722525
0,0.336024986,0.818385963
0,-1.09302763,-0.039616412
0,-0.163075944,0.905078447
0,-1.114776185,-1.498933972
0,0.591493659,-1.094728983
0,-0.454120547,-1.12741883
0,-1.535865449,0.799244688
0,0.913695047,0.454601407
0,-0.437285093,-0.238375746
0,0.113894457,-0.826865827
0,-1.498819305,0.529570454
0,-2.24990737,2.518864358
0,-0.374949773,0.065192337
0,0.400608447,-0.413380916
0,-0.76377053,0.106287195
0,-0.64835186,0.509814161
0,-0.041642901,0.207291025
0,-1.464951232,-1.576384195
0,3.84334386,-1.605494169
0,-1.013514128,-0.329355342
0,-0.075611034,-0.019935096
0,-0.445549548,0.069887
0,0.287399563,-0.542462132
0,0.555536941,0.382802789
0,0.156050702,-0.933607443
0,0.231317181,-0.208254674
0,1.179776873,-0.403601828
0,0.229314337,-0.247109607
0,-0.033675488,-0.742687888
0,2.809207244,4.340814943
0,1.204236844,-0.410311233
0,-0.183846747,0.353445479
0,0.237123231,0.045081891
0,-0.044604467,-0.056287087
0,-1.528635659,2.255682891
0,-0.551309534,-0.154025074
0,-0.250477989,0.300655345
0,0.514403777,0.107890165
0,-0.402192303,4.038048499
0,-0.8136663,0.741190492
0,-0.404813983,-0.943699172
0,-1.047897566,0.374091572
0,1.310135943,-0.647978957
0,0.407407732,-0.252676198
0,0.163812669,-0.506044988
0,3.765947885,3.422429818
0,-0.749207117,0.675559185
0,0.982605769,-0.380933239
0,0.361105825,0.76098966
0,0.294624276,-1.300845402
0,-0.111551496,-0.118340177
0,-0.222811259,-0.544732452
0,-0.619117762,-0.632461005
0,-0.746034201,1.307631137
0,-0.818484285,0.35482609
0,-0.794135547,0.573955248
0,-1.258705944,-0.407504241
0,-0.980641262,-0.04806976
0,-0.091154732,-0.400993456
0,-0.434869987,1.429838295
0,0.771321656,-1.871277309
0,-0.97010688,0.117341115
0,-0.527217071,-0.44592176
0,-1.405043314,-1.879437193
0,-0.799701604,-0.975109733
0,0.807559377,-0.83379215
0,0.69972859,-0.299389245
0,0.732667088,0.24613554
0,-0.112062495,-0.622717696
0,0.178284596,0.099605954
0,-0.728804357,-0.133456316
0,0.407736554,0.372996671
0,-0.537499357,-1.027924716
0,-1.220082011,0.301536004
0,-1.521863182,1.30562249
0,0.667098977,-1.279808299
0,-0.000180934,-0.103899617
0,0.041419969,-0.459277528
0,2.18865587,3.134457136
0,-0.890863926,-0.276485851
0,-0.948647229,-0.432492979
0,-2.505899627,-0.953346649
0,-0.342557573,0.486726962
0,0.725576151,1.866493291
0,-0.563384415,0.026009392
0,-0.597725607,-0.308644669
0,1.593005024,-0.475690036
0,0.109452731,0.196955414
0,-0.672139433,-0.367112992
0,-0.812338423,0.606455822
0,-0.592296036,-0.490880323
0,0.631755734,0.403216134
0,3.608046803,-1.662336911
0,-1.342968147,-0.386822853
0,0.357939694,-0.52450244
0,-0.635049227,0.480066596
0,-0.103718211,-0.058354873
0,-0.141668624,0.155947477
0,-0.227598013,-0.210842651
0,-0.197639983,-0.531832358
0,0.28998057,-0.360333707
0,-0.109697515,0.408913638
0,0.076039695,-0.530719063
0,-0.291562351,-0.80832915
0,0.783039473,-0.218778144
0,0.643617937,-0.642144618
0,0.417072053,-0.215650414
0,0.059330562,-0.547266583
0,0.044059567,-0.060562591
0,0.843704956,-0.154830738
0,0.887255655,0.002860859
0,-0.099383046,-0.680094119
0,-0.891530335,-0.24945447
0,-1.152240099,-0.973022224
0,-1.087156598,-0.368996435
0,-0.938512444,0.546841799
0,0.176297471,-0.116707803
0,-0.47748801,-0.679684266
0,-0.053732523,-0.694435144
0,-0.231404742,-1.008638561
0,0.521744675,-0.15128192
0,0.012818354,-1.504535574
0,-0.053634955,1.528817249
0,-0.333408398,-0.129170408
0,1.879163656,-1.807628948
0,3.196292781,2.366528253
0,-1.537047915,0.242638271
0,-1.419363431,1.833080111
0,1.828520091,-0.982126387
0,-0.214048786,-0.319117231
